benchmark_id,minisat,cryptominisat,glucose,minisat_noelim,lingeling,clasp,picosat,precosat,kcnfs,march_rw,mxc,riss,sat4j,glueminisat,qutersat,contrasat,MPhaseSAT64,cirminisat,rsat
7971,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7972,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7973,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7974,F,T,F,F,F,T,T,T,F,F,T,F,T,F,T,F,T,F,F
7975,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7976,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7977,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7978,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7979,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7980,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7981,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7982,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7983,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7984,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7985,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7986,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7987,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7988,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7989,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7990,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7991,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7992,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7993,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7994,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7995,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7996,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7997,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7998,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7999,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8000,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8001,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8002,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8003,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8004,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8005,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8006,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8007,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8008,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8009,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8010,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8011,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8012,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8013,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8014,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8015,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8016,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8017,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8018,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8019,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8020,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8021,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8022,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8023,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8024,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8025,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8026,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8027,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8028,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8029,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8030,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8031,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8032,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8033,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8034,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8035,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8036,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8037,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8038,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8039,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8040,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8041,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8042,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8043,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8044,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8045,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8046,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8047,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8048,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8049,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8050,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8051,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8052,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8053,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8054,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8055,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8056,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8057,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8058,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8059,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8060,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8061,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8062,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8063,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8064,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8065,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8066,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8067,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8068,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8069,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8070,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8071,F,F,F,F,F,F,T,T,F,T,T,F,F,F,F,F,F,F,F
8072,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
8073,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8074,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F
8075,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8076,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8077,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F
8078,F,F,F,F,F,F,F,T,F,F,F,T,F,F,T,F,F,F,F
8079,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8080,F,F,T,F,F,F,F,T,F,F,T,F,F,F,T,F,F,F,F
8081,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8082,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8083,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8084,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8085,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8086,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8087,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8088,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8089,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
8090,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F
8091,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F
8092,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8093,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8094,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
8095,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8096,T,F,F,T,T,T,F,F,F,T,F,F,F,F,F,F,F,T,F
8097,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8098,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
8099,T,T,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F
8100,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8101,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8102,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8103,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8104,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8105,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8106,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8107,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
8108,T,F,T,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
8109,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8110,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8111,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
8112,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
8113,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8114,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8115,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8116,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8117,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F
8118,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
8119,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F
8120,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8121,T,F,F,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F
8122,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
8123,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F
8124,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
8125,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
8126,F,T,F,F,T,T,F,T,F,T,T,F,F,T,T,F,F,F,F
8127,F,T,F,F,F,T,T,T,F,T,F,F,F,T,T,F,F,T,F
8128,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
8129,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8130,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8131,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8132,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
8133,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F
8134,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8135,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8136,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8137,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8138,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8139,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8140,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8141,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8142,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8143,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8144,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
8145,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8146,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8147,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8148,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8149,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8150,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8151,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8152,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8153,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8154,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8155,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8156,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8157,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8158,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8159,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8160,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8161,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8162,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8163,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8164,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8165,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8166,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8167,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8168,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8169,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8170,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8171,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8172,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8173,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8174,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8175,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8176,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8177,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8178,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8179,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8180,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8181,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8182,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8183,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8184,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8185,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8186,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8187,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8188,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8189,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8190,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8191,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8192,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8193,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8194,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8195,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8196,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8197,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8198,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8199,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8200,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8201,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8202,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8203,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8204,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8205,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8206,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8207,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8208,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8209,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8210,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8211,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8212,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8213,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8214,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8215,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8216,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8217,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8218,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8219,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8220,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8221,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8222,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8223,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8224,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8225,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8226,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8227,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8228,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8229,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8230,F,F,F,F,T,T,T,T,F,T,T,F,F,T,F,T,T,T,F
8231,F,T,T,F,F,T,T,T,F,T,T,F,T,T,F,F,T,F,F
8232,F,F,F,F,T,T,T,F,F,T,T,F,F,F,F,F,T,F,F
8233,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8234,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8235,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8236,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8237,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8238,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8239,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8240,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T
8241,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8242,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8243,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8244,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8245,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,F
8246,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8247,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8248,T,T,T,T,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8249,F,T,F,F,F,T,F,T,F,T,T,F,F,F,T,F,T,F,F
8250,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8251,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8252,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8253,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
8254,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8255,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8256,F,T,F,F,F,T,F,T,F,T,T,F,F,F,T,T,T,F,F
8257,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8258,T,T,T,T,F,T,F,T,F,T,T,T,F,T,T,T,T,T,F
8259,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8260,F,T,F,F,F,T,F,T,F,T,T,F,F,F,T,F,T,F,F
8261,T,T,T,F,F,T,T,T,F,T,T,T,F,F,T,T,T,T,F
8262,T,T,T,T,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8263,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8264,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
8265,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8266,T,T,T,T,T,T,T,T,F,T,T,F,T,T,T,T,T,T,T
8267,T,T,T,F,F,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8268,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8269,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
8270,T,T,T,F,F,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8271,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8272,T,T,T,T,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8273,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8274,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8275,T,T,T,F,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8276,T,T,T,F,F,T,T,T,T,T,T,F,F,T,T,T,T,F,F
8277,T,T,T,F,F,T,F,T,F,T,T,F,F,T,T,T,T,F,F
8278,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8279,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8280,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8281,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F
8282,T,T,T,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,F
8283,T,T,T,F,F,T,F,T,F,T,T,F,F,T,T,T,T,F,F
8284,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,T,F
8285,T,T,T,T,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8286,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8287,T,T,T,F,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8288,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
8289,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8290,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
8291,T,T,T,F,F,T,F,T,F,T,T,F,F,T,T,T,T,F,F
8292,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8293,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8294,F,T,T,F,F,T,F,T,F,T,T,F,F,T,T,T,T,F,F
8295,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F
8296,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8297,T,T,T,T,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
8298,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
8299,F,T,F,F,F,T,F,T,F,T,T,F,F,F,T,F,T,F,F
8300,T,T,T,F,T,T,T,T,F,T,T,T,F,T,T,T,T,T,F
8301,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
8302,T,T,T,T,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
8307,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8308,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8309,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8311,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8312,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
8313,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
